Time,Latitude,Longitude,Depth (km),Magnitude
2004-12-26T04:30:48.060000Z,10.5442,92.3028,33.0,4.8
2004-12-26T04:17:55.520000Z,8.9023,93.7392,33.7,5.3
2004-12-26T03:44:06.770000Z,13.4862,92.7284,24.5,5.2
2004-12-26T03:33:58.460000Z,9.4919,91.5896,33.0,4.3
2004-12-26T03:08:42.340000Z,13.7462,93.0436,29.9,5.9
2004-12-26T03:06:46.160000Z,10.1817,92.1059,57.1,4.4
2004-12-26T02:51:58.600000Z,12.4765,92.5064,20.9,5.8
2004-12-26T02:43:03.410000Z,9.2108,93.997,30.0,4.9
2004-12-26T02:40:34.680000Z,8.929,93.2932,33.0,4.6
2004-12-26T02:36:07.360000Z,12.1557,92.9514,32.2,5.8
2004-12-26T02:26:04.070000Z,11.9973,92.5224,0.0,4.6
2004-12-26T02:22:00.040000Z,8.8091,92.4762,14.8,5.7
2004-12-26T02:15:57.570000Z,12.3033,92.5385,24.9,5.7
2004-12-26T02:15:49.500000Z,12.258,92.275,,5.3
2004-12-26T02:12:33.850000Z,11.6344,92.2357,20.3,4.5
2004-12-26T02:12:18.000000Z,10.9004,92.8155,62.2,4.2
2004-12-26T01:55:37.810000Z,11.5362,92.3613,40.0,4.5
2004-12-26T01:52:44.310000Z,10.3744,92.1602,33.0,5.2
2004-12-26T01:43:12.280000Z,10.223,93.22,33.0,4.8
2004-12-26T01:39:54.630000Z,10.9326,92.8652,0.0,4.9
2004-12-26T01:38:48.160000Z,13.1929,93.5121,33.0,4.7
2004-12-26T01:35:50.770000Z,10.7,91.7468,33.0,4.9
2004-12-26T01:34:30.780000Z,11.3187,92.3723,0.0,5.0
2004-12-26T01:30:14.220000Z,8.8383,93.6218,30.0,5.5
2004-12-26T01:06:10.870000Z,9.841,94.1139,0.0,6.6
2004-12-17T18:38:16.320000Z,9.6321,94.3707,0.0,3.2
2004-12-17T01:58:19.560000Z,12.9704,93.3266,0.0,3.7
2004-12-09T18:41:14.830000Z,13.6679,95.1659,0.0,3.1
2004-12-04T12:37:42.430000Z,15.7042,95.8019,10.0,3.9
2004-12-04T11:55:51.880000Z,13.8776,96.665,33.0,3.9
2004-12-04T10:57:21.710000Z,13.6848,95.6467,36.0,4.0
2004-11-29T10:24:50.970000Z,16.2988,95.6137,33.0,4.3
2004-11-17T13:26:24.700000Z,9.5561,93.5666,119.1,5.3
2004-11-16T10:56:17.570000Z,12.4197,92.6224,56.5,3.8
2004-11-11T20:48:07.370000Z,9.8617,92.4422,0.0,3.5
2004-10-29T07:15:45.550000Z,10.1579,93.769,33.0,4.0
2004-10-28T10:30:25.470000Z,12.6491,95.3762,38.9,4.5
2004-10-23T14:09:20.990000Z,10.0415,92.4729,126.3,3.3
2004-10-21T13:12:30.860000Z,9.2925,92.9675,33.0,3.8
2004-09-24T05:35:24.930000Z,11.5704,95.1092,33.0,4.1
2004-09-20T08:02:30.860000Z,12.4045,92.5272,33.0,4.1
2004-09-19T21:15:45.080000Z,11.1109,92.1139,0.0,3.5
2004-09-19T00:50:35.510000Z,14.4023,94.2336,111.0,4.0
2004-09-17T17:50:57.660000Z,15.7996,95.7928,10.0,4.1
2004-09-17T11:25:45.990000Z,15.7712,95.7641,12.3,5.7
2004-09-17T11:11:18.470000Z,14.2037,93.5727,27.1,4.3
2004-08-23T09:27:22.920000Z,10.4693,93.4342,105.7,4.2
2004-08-20T06:54:24.240000Z,12.6089,92.8669,41.2,4.4
2004-08-09T13:31:30.880000Z,12.2768,95.0579,21.9,4.3
2004-08-08T13:26:29.340000Z,9.1768,91.8411,0.0,3.7
2004-08-08T10:02:21.950000Z,12.3568,95.8386,24.3,3.8
2004-08-07T15:58:54.590000Z,12.8693,94.8857,10.0,3.6
2004-08-07T04:28:23.560000Z,12.4329,95.1744,33.0,3.8
2004-08-07T01:26:15.350000Z,12.3879,94.4622,33.0,3.8
2004-08-06T20:31:51.010000Z,12.2848,94.9137,24.8,4.4
2004-08-06T14:35:24.180000Z,12.3832,95.005,15.0,5.6
2004-08-06T14:34:46.930000Z,12.313,95.0596,10.0,4.9
2004-08-05T22:22:59.220000Z,11.9904,94.5068,20.7,4.2
2004-08-05T04:24:38.700000Z,10.3401,90.8331,0.0,3.5
2004-08-04T08:42:43.860000Z,12.0812,93.2309,54.1,4.0
2004-08-03T22:16:09.680000Z,9.7335,93.5814,27.9,3.9
2004-08-02T22:02:42.550000Z,12.1729,94.8151,24.8,3.9
2004-07-31T16:22:04.600000Z,12.3694,95.0501,23.3,4.7
2004-07-31T12:26:08.170000Z,11.5164,94.654,0.0,3.7
2004-07-31T04:15:42.910000Z,12.0649,94.9407,21.5,5.0
2004-07-31T04:05:56.630000Z,12.2506,94.96,22.3,4.6
2004-07-31T02:23:14.670000Z,12.2842,95.0136,20.1,4.4
2004-07-30T14:34:48.190000Z,12.2478,95.6102,33.0,3.7
2004-07-30T03:14:57.660000Z,13.1002,95.6555,19.6,4.3
2004-07-30T01:00:48.860000Z,12.0833,94.8573,20.0,4.0
2004-07-29T18:11:14.020000Z,12.2796,94.6963,33.0,4.0
2004-07-29T17:49:52.040000Z,11.9009,94.3928,10.0,4.0
2004-07-29T17:19:07.230000Z,12.2085,94.8735,17.9,4.6
2004-07-29T16:15:30.580000Z,12.2675,94.948,18.7,4.8
2004-07-29T15:31:45.390000Z,12.3536,95.0639,33.0,3.8
2004-07-29T13:33:14.400000Z,12.3324,95.0181,23.1,4.5
2004-07-29T13:23:01.490000Z,12.3855,95.0293,23.0,5.4
2004-07-29T12:56:44.460000Z,12.0605,94.7059,33.0,3.7
2004-07-29T11:38:05.150000Z,12.6721,94.5791,20.9,4.2
2004-07-29T08:26:53.810000Z,12.2284,94.8519,0.0,3.7
2004-07-29T02:18:35.900000Z,12.2965,94.9694,19.4,4.8
2004-07-29T02:15:39.390000Z,12.1778,94.8008,18.6,4.9
2004-07-29T02:01:47.450000Z,12.312,94.9413,20.8,5.0
2004-07-29T01:44:02.900000Z,12.3733,95.0179,8.2,5.8
2004-07-25T19:48:54.640000Z,12.3619,95.0521,19.3,5.5
2004-07-22T23:24:11.030000Z,9.6452,92.7264,47.3,4.2
2004-07-15T05:56:01.670000Z,12.9943,93.4026,67.6,4.2
2004-07-15T05:46:35.400000Z,13.1502,93.2336,49.9,4.5
2004-07-05T13:50:33.990000Z,10.1232,92.7617,30.1,3.9
2004-06-28T08:03:48.960000Z,11.4363,94.6817,33.0,3.7
2004-06-28T06:00:54.090000Z,10.8017,94.7165,24.2,4.2
2004-06-27T09:30:27.160000Z,11.8625,92.5767,33.0,3.7
2004-06-26T23:56:50.460000Z,10.9548,94.6546,33.0,4.0
2004-06-26T23:45:51.340000Z,11.259,95.415,33.0,5.0
2004-06-26T23:44:17.210000Z,11.1791,94.3654,33.0,4.8
2004-06-26T23:44:06.070000Z,11.0237,94.3334,27.4,4.5
2004-06-26T23:39:43.070000Z,13.2526,93.7953,33.0,4.1
2004-06-26T23:29:54.960000Z,11.3143,94.6371,33.0,4.2
2004-06-19T05:47:38.380000Z,15.6197,94.052,10.0,3.8
2004-06-18T22:06:18.960000Z,10.7692,91.9176,0.0,3.5
2004-06-14T09:21:28.400000Z,15.3605,94.3625,31.3,3.4
2004-06-12T19:39:50.950000Z,10.305,93.8498,33.0,3.4
2004-06-05T11:58:09.590000Z,9.4519,93.418,100.0,3.8
2004-06-04T23:14:36.880000Z,17.371,94.1561,27.4,4.5
2004-06-02T22:10:34.130000Z,10.1497,93.7039,25.7,4.7
2004-05-31T01:51:40.530000Z,14.433,93.8048,6.5,4.7
2004-05-11T06:31:27.980000Z,9.588,92.7916,33.0,3.7
2004-05-03T17:41:27.830000Z,13.0518,93.1889,33.0,5.2
2004-05-03T02:44:22.820000Z,10.8669,94.7757,46.9,4.0
2004-05-03T02:34:54.600000Z,11.1396,95.1182,25.5,4.7
2004-05-02T01:51:22.710000Z,9.0993,93.7691,27.4,3.6
2004-05-02T00:48:12.140000Z,8.981,93.9646,26.2,4.6
2004-04-17T15:26:17.630000Z,12.9901,93.2356,58.9,4.5
2004-04-16T13:54:08.550000Z,11.7053,93.572,117.2,3.5
2004-04-16T11:56:53.680000Z,8.7961,93.887,26.3,3.5
2004-04-16T05:38:37.710000Z,9.1639,93.7408,30.2,4.2
2004-04-16T03:56:32.100000Z,8.8277,94.029,28.3,4.4
2004-04-16T02:18:27.810000Z,8.8204,93.9577,27.2,4.7
2004-04-16T02:17:38.340000Z,8.9212,93.7699,27.2,3.5
2004-04-16T02:12:33.390000Z,8.8071,93.9174,26.9,4.1
2004-04-16T02:06:11.610000Z,8.8595,94.0151,25.6,5.6
2004-04-15T23:32:20.740000Z,8.8127,94.0545,37.5,4.8
2004-04-15T23:14:19.000000Z,8.7842,93.9471,25.5,4.6
2004-04-15T23:02:11.260000Z,8.8064,93.963,30.4,5.0
2004-04-15T22:10:36.850000Z,8.9351,94.1957,65.6,4.7
2004-04-15T21:45:32.980000Z,9.1855,93.8752,10.0,4.3
2004-04-15T21:38:38.090000Z,9.102,93.8238,21.0,4.8
2004-04-15T21:22:49.420000Z,9.0041,93.9736,28.8,4.8
2004-04-15T21:20:39.680000Z,8.878,94.0817,33.7,5.3
2004-04-15T21:20:32.320000Z,8.8191,93.9735,33.0,3.8
2004-04-15T17:46:46.730000Z,13.1375,92.9793,0.0,3.2
2004-04-15T05:55:46.830000Z,9.1894,93.7383,27.0,4.6
2004-04-14T09:11:11.830000Z,8.8609,93.918,26.1,4.5
2004-04-14T05:17:18.370000Z,8.8956,93.9179,24.7,3.8
2004-04-14T03:46:43.580000Z,9.0285,93.815,25.0,4.3
2004-04-10T15:56:57.560000Z,13.0772,93.1942,17.7,5.0
2004-04-05T23:48:16.670000Z,13.0441,93.2238,46.5,4.4
2004-04-05T22:54:16.320000Z,12.4608,93.9283,146.7,3.5
2004-04-05T11:28:58.000000Z,11.8196,94.8701,24.6,4.6
2004-04-04T14:54:46.710000Z,14.5176,92.8594,150.0,4.0
2004-03-26T17:24:36.000000Z,11.7815,92.837,157.5,3.8
2004-03-21T13:53:56.330000Z,12.8487,92.8718,33.0,3.5
2004-03-06T10:21:30.240000Z,12.989,93.1069,35.7,5.4
2004-03-05T02:33:46.550000Z,12.5,92.5661,41.4,4.1
2004-03-01T04:58:48.770000Z,12.2544,93.3458,44.5,4.2
2004-02-27T16:19:36.680000Z,17.2015,94.8675,33.0,3.3
2004-02-04T14:21:00.410000Z,11.2798,95.3044,33.0,3.7
2004-02-01T06:11:53.420000Z,16.7158,86.5824,29.2,4.1
2004-01-31T15:51:05.260000Z,10.6981,93.4788,85.2,4.6
2004-01-30T03:05:10.910000Z,12.0506,92.5587,34.9,4.4
2004-01-28T01:16:15.780000Z,17.4031,94.313,32.8,4.9
2004-01-26T02:39:55.000000Z,13.1956,93.1934,41.8,4.0
2004-01-04T07:14:56.730000Z,10.3188,93.2437,109.9,4.2
2004-01-03T06:35:12.300000Z,9.3331,93.3764,31.2,3.5
2004-01-03T06:33:57.140000Z,9.1377,92.9956,30.5,3.5
2003-12-30T10:49:54.800000Z,11.6781,92.7502,45.3,4.3
2003-12-24T10:52:20.720000Z,9.2836,93.2184,33.0,4.0
2003-12-18T11:57:07.290000Z,12.3842,93.5276,33.0,3.7
2003-12-15T19:49:59.570000Z,11.9515,93.6166,123.6,3.7
2003-12-13T07:29:11.420000Z,11.1526,93.7578,139.5,4.6
2003-12-03T17:43:08.130000Z,9.2454,85.5082,10.0,4.8
2003-11-22T23:13:25.120000Z,13.0537,93.201,33.0,4.3
2003-11-21T17:19:46.690000Z,10.1083,93.5825,33.0,3.4
2003-11-20T15:43:41.990000Z,13.0285,93.0961,1.0,4.2
2003-11-20T14:13:53.530000Z,12.5786,94.3334,0.0,3.3
2003-11-20T14:04:59.320000Z,13.0675,93.2144,15.0,5.4
2003-11-07T02:34:34.880000Z,10.5164,93.8852,174.7,4.6
2003-11-05T22:44:40.210000Z,9.6432,92.8044,0.0,3.7
2003-11-05T09:26:07.230000Z,14.2994,92.2989,0.0,3.5
2003-10-29T18:05:28.300000Z,13.3751,92.1938,42.6,3.7
2003-10-26T01:35:36.440000Z,13.0096,93.6151,72.9,3.7
2003-10-25T10:45:14.830000Z,9.2955,92.2087,33.0,4.1
2003-10-10T10:09:09.180000Z,13.1081,93.2742,41.8,4.4
2003-09-30T20:37:23.790000Z,9.061,92.7557,47.2,4.6
2003-09-24T22:06:26.420000Z,9.9382,92.3276,0.0,3.6
2003-09-18T17:27:46.480000Z,11.1721,93.7164,178.5,4.3
2003-08-21T14:31:56.640000Z,12.6497,93.0004,0.0,3.5
2003-08-21T03:56:32.340000Z,12.893,93.1284,45.9,4.6
2003-08-20T20:04:11.830000Z,12.9724,93.0406,33.4,4.4
2003-08-20T19:05:06.110000Z,12.6005,93.9818,0.0,3.4
2003-08-14T16:50:54.200000Z,16.859,95.7957,10.0,3.8
2003-08-11T21:22:30.440000Z,12.1249,93.4971,100.3,6.0
2003-08-08T20:12:06.810000Z,12.9258,93.1059,78.5,3.8
2003-07-26T14:40:36.740000Z,12.2869,94.1637,33.0,3.8
2003-07-21T11:47:56.350000Z,12.6272,95.5516,10.0,3.7
2003-07-21T07:23:36.640000Z,15.2479,93.8817,7.7,3.7
2003-07-13T23:38:52.260000Z,12.6387,95.4771,33.0,5.0
2003-07-13T23:28:26.600000Z,12.5924,95.6338,33.0,3.7
2003-07-13T04:07:24.760000Z,12.3393,95.7163,33.0,3.8
2003-07-12T03:44:26.960000Z,12.5102,95.4214,33.0,3.9
2003-07-12T02:42:41.720000Z,12.4797,95.0791,14.7,5.3
2003-07-12T02:32:40.600000Z,12.6926,95.5628,148.2,3.5
2003-07-12T01:55:41.790000Z,12.1436,95.0772,3.4,5.1
2003-07-11T16:51:06.480000Z,12.2349,95.6375,33.0,3.5
2003-07-11T15:31:22.170000Z,11.9323,94.9216,33.0,3.7
2003-07-11T14:14:30.620000Z,12.466,95.3825,33.0,4.0
2003-07-06T14:04:06.070000Z,11.2406,92.6598,33.1,3.5
2003-07-06T04:04:58.090000Z,12.1404,95.155,27.0,4.9
2003-07-04T11:35:35.760000Z,16.8105,94.7163,15.0,4.8
2003-07-01T04:29:42.360000Z,9.6271,93.6806,0.0,3.6
2003-06-26T11:33:35.250000Z,12.7034,92.8851,46.0,4.5
2003-06-24T08:53:25.050000Z,12.0997,93.7342,60.0,3.7
2003-06-12T02:33:15.370000Z,10.5733,92.7377,33.0,3.9
2003-06-01T11:54:30.860000Z,13.1965,93.7484,120.5,3.5
2003-05-30T13:24:11.550000Z,8.9318,93.2389,33.0,3.4
2003-05-27T20:28:35.440000Z,12.5941,93.5684,146.3,4.1
2003-05-25T02:32:49.180000Z,12.8284,93.1411,32.6,4.3
2003-05-22T08:16:27.090000Z,11.5607,93.2685,77.4,4.0
2003-05-20T17:26:39.020000Z,12.9141,93.3358,57.8,3.9
2003-05-20T14:16:44.890000Z,10.6137,93.4786,89.6,4.5
2003-05-07T08:21:46.390000Z,16.2047,82.1078,4.5,3.9
2003-05-05T22:55:59.630000Z,12.4611,92.6482,34.8,4.0
2003-05-05T06:55:22.050000Z,9.8973,92.951,31.1,4.2
2003-04-30T07:57:27.770000Z,9.5338,92.6951,18.6,4.3
2003-04-28T20:40:36.740000Z,16.7038,95.3859,46.5,3.9
2003-04-23T21:49:45.370000Z,13.0669,93.231,48.6,3.6
2003-04-14T12:37:29.470000Z,12.811,93.0902,21.3,4.7
2003-04-07T14:01:29.040000Z,12.5593,92.6815,40.6,4.9
2003-03-26T04:22:29.520000Z,12.5454,92.6103,29.6,5.8
2003-03-21T18:05:51.840000Z,11.3251,92.6324,33.0,4.1
2003-03-21T04:44:49.440000Z,12.9598,92.9875,28.4,4.7
2003-03-19T21:13:07.390000Z,9.6659,93.3603,100.6,4.5
2003-03-04T12:37:13.460000Z,13.0334,93.0854,33.0,4.0
2003-03-04T01:32:28.700000Z,14.2674,91.8989,33.0,3.8
2003-02-27T10:50:52.980000Z,11.8537,90.7126,0.0,3.9
2003-02-23T20:03:22.280000Z,9.447,92.4619,33.0,4.0
2003-02-20T12:21:10.310000Z,11.5628,93.6964,0.0,3.4
2003-02-19T02:59:44.020000Z,9.7473,92.552,41.9,4.5
2003-02-16T09:22:10.960000Z,10.7432,93.525,33.0,4.1
2003-02-16T01:32:14.120000Z,13.1288,93.0414,34.0,3.8
2003-02-14T07:19:20.400000Z,11.0536,92.3852,23.5,3.8
2003-01-26T11:14:07.940000Z,12.915,95.6735,9.2,4.3
2003-01-26T10:49:29.410000Z,12.8903,95.6299,24.2,5.1
2003-01-26T05:33:07.710000Z,12.9234,95.8463,33.0,4.0
2003-01-26T04:48:50.500000Z,12.8921,95.5948,22.4,4.6
2003-01-26T02:01:35.720000Z,12.9122,95.6853,21.4,4.5
2003-01-26T01:56:04.500000Z,12.5054,95.1439,0.0,3.3
2003-01-26T01:33:58.650000Z,12.8226,95.6348,21.7,4.2
2003-01-26T01:07:24.440000Z,12.8531,95.6579,21.1,3.7
2003-01-25T19:20:48.990000Z,12.415,93.5448,110.4,4.0
2003-01-23T10:35:08.650000Z,12.9507,93.6909,89.0,4.7
2003-01-17T17:58:28.480000Z,16.8162,94.8329,36.0,3.6
2003-01-14T04:14:27.430000Z,12.9245,95.773,21.6,3.8
2003-01-13T19:27:32.030000Z,12.9487,95.9116,20.4,3.6
2003-01-13T17:48:53.500000Z,12.8258,95.4548,0.0,3.4
2003-01-13T17:30:51.340000Z,12.9404,95.6126,0.0,3.3
2003-01-13T17:19:31.940000Z,12.8409,95.5622,21.7,3.7
2003-01-13T17:08:33.780000Z,12.9614,95.744,24.5,4.2
2003-01-13T17:03:25.850000Z,12.8064,95.6496,23.4,4.3
2003-01-13T16:59:17.350000Z,12.9684,95.8323,33.0,3.7
2003-01-13T16:37:40.930000Z,12.8288,95.5045,33.0,4.4
2003-01-13T16:35:02.430000Z,12.8659,95.5324,30.3,5.3
2003-01-13T16:31:00.200000Z,12.9413,95.6436,33.0,4.8
2003-01-13T16:14:22.410000Z,12.7451,95.9011,0.0,3.5
2003-01-13T15:55:57.670000Z,13.2408,95.5943,3.7,3.7
2003-01-12T20:17:21.870000Z,11.1567,92.9334,59.5,4.3
2003-01-09T23:14:34.980000Z,11.584,92.9583,61.3,4.8
2003-01-08T18:29:48.490000Z,12.9989,93.3479,70.9,3.9
2003-01-04T19:51:28.180000Z,11.0859,95.1143,12.0,3.9
2002-12-29T04:11:38.730000Z,12.1464,93.6538,33.0,4.1
2002-12-28T19:13:36.070000Z,13.705,96.0071,33.0,3.5
2002-12-26T00:39:36.450000Z,12.6745,92.9244,0.0,3.6
2002-12-21T22:31:15.160000Z,13.1189,93.1325,43.1,4.7
2002-12-21T13:52:20.830000Z,12.975,93.3072,33.0,3.6
2002-12-13T01:45:33.950000Z,8.7833,93.9622,21.3,5.0
2002-12-12T00:01:33.650000Z,12.7718,90.9181,0.0,3.8
2002-12-07T10:34:56.810000Z,9.7957,92.6227,33.0,3.4
2002-12-04T19:24:10.090000Z,13.0366,93.0556,19.0,4.5
2002-12-03T12:32:43.620000Z,10.4026,93.7015,33.0,3.8
2002-12-03T12:27:10.620000Z,10.407,93.7104,36.3,4.7
2002-11-28T09:38:07.610000Z,12.899,93.2273,32.6,4.3
2002-11-27T21:13:38.740000Z,12.963,93.1369,33.0,4.6
2002-11-27T19:27:48.340000Z,13.0747,92.9814,60.9,3.6
2002-11-16T17:53:06.650000Z,17.2549,93.822,27.4,4.9
2002-11-16T17:38:37.320000Z,17.2413,93.7706,20.9,4.2
2002-11-16T16:55:48.800000Z,17.4952,95.9181,33.0,4.7
2002-11-16T08:19:38.890000Z,17.2782,93.952,59.4,3.7
2002-11-15T21:01:15.180000Z,12.821,92.978,33.0,3.5
2002-11-15T12:46:56.410000Z,10.6852,91.8458,33.0,4.5
2002-11-14T10:13:30.790000Z,12.8518,93.1036,2.0,3.8
2002-11-10T21:54:01.480000Z,17.2111,93.7937,32.0,5.0
2002-11-03T09:12:51.400000Z,13.7231,95.4421,81.8,4.7
2002-11-03T08:44:59.840000Z,13.3498,95.5384,25.2,5.4
2002-11-03T07:26:47.100000Z,13.1037,93.2767,33.0,4.2
2002-11-03T07:04:38.340000Z,13.7368,95.531,44.9,4.5
2002-11-03T06:45:26.140000Z,13.1764,95.7343,33.0,4.9
2002-11-03T06:45:22.060000Z,13.1799,95.6532,33.0,4.7
2002-11-02T04:47:42.470000Z,12.7703,92.8995,33.0,5.8
2002-11-01T13:21:17.400000Z,12.8894,92.4479,33.0,3.6
2002-10-29T03:06:21.330000Z,9.3584,93.2143,25.5,3.7
2002-10-25T20:38:57.500000Z,13.237,93.2419,46.4,4.5
2002-10-23T11:49:45.630000Z,11.255,92.9999,40.8,4.8
2002-10-17T05:22:00.240000Z,13.0449,93.0965,15.0,4.9
2002-10-14T20:30:29.980000Z,9.6521,92.7079,33.0,5.0
2002-10-14T03:37:11.910000Z,13.2386,93.1854,33.0,4.3
2002-10-13T18:30:12.190000Z,13.1286,93.2144,43.9,4.5
2002-10-12T17:08:12.500000Z,13.013,93.1989,46.9,4.0
2002-10-08T18:57:31.710000Z,13.0346,93.3371,52.9,3.9
2002-10-05T22:07:14.840000Z,13.0547,93.128,42.7,4.6
2002-10-04T21:34:24.590000Z,13.1013,93.1688,45.1,4.6
2002-10-04T10:53:03.290000Z,12.8919,95.9732,0.0,3.2
2002-10-04T10:41:24.780000Z,11.8191,94.1809,0.0,3.2
2002-10-03T23:42:38.580000Z,13.0319,93.1138,15.0,4.3
2002-10-01T15:11:39.720000Z,12.845,93.094,33.0,3.5
2002-09-29T16:51:51.630000Z,13.184,93.402,76.0,3.8
2002-09-29T11:49:26.840000Z,12.99,93.222,56.7,4.3
2002-09-27T19:17:09.820000Z,13.071,93.192,27.0,3.5
2002-09-27T17:41:09.610000Z,12.946,93.275,53.5,4.6
2002-09-27T15:35:14.000000Z,13.085,93.183,33.0,3.2
2002-09-26T08:33:48.110000Z,12.7688,92.9594,0.0,3.7
2002-09-25T20:15:56.640000Z,13.014,93.302,33.0,3.5
2002-09-25T05:57:14.320000Z,13.131,93.039,33.0,4.2
2002-09-24T03:26:16.010000Z,11.9289,92.2537,0.0,3.7
2002-09-23T02:29:21.730000Z,13.25,92.979,33.0,3.7
2002-09-21T21:04:56.810000Z,13.11,93.28,75.3,3.6
2002-09-21T20:50:15.870000Z,12.7323,92.8392,0.0,3.2
2002-09-21T07:42:18.060000Z,12.936,93.08,33.0,3.4
2002-09-21T04:51:03.030000Z,13.048,93.199,33.0,4.3
2002-09-20T03:36:58.270000Z,13.081,93.166,33.8,4.7
2002-09-19T19:48:03.370000Z,12.3792,96.0812,0.0,3.1
2002-09-18T12:01:36.180000Z,13.096,93.201,33.5,5.3
2002-09-18T00:30:41.620000Z,13.117,93.27,37.4,4.2
2002-09-15T14:31:20.390000Z,12.999,93.131,33.0,4.4
2002-09-15T01:29:29.250000Z,13.006,93.238,33.0,4.3
2002-09-15T00:51:03.290000Z,12.935,93.073,33.0,4.3
2002-09-14T23:04:30.460000Z,13.048,93.343,46.8,4.1
2002-09-14T22:19:37.520000Z,12.835,93.196,33.0,3.9
2002-09-14T22:12:34.910000Z,13.081,93.194,20.0,5.0
2002-09-14T22:10:53.030000Z,12.992,93.245,33.0,4.6
2002-09-14T21:36:27.250000Z,12.984,93.25,14.5,4.3
2002-09-14T21:15:34.680000Z,12.945,93.114,33.0,4.3
2002-09-14T20:41:56.470000Z,13.048,93.333,64.1,4.0
2002-09-14T20:36:58.880000Z,12.932,93.289,33.0,4.4
2002-09-14T20:36:25.470000Z,13.053,93.294,55.7,4.3
2002-09-14T19:58:36.940000Z,13.028,93.198,34.4,5.7
2002-09-14T18:51:13.720000Z,12.822,93.14,33.0,3.5
2002-09-14T17:36:33.270000Z,12.997,93.126,33.0,4.0
2002-09-14T16:40:00.240000Z,12.987,93.078,33.0,3.8
2002-09-14T15:10:08.060000Z,12.908,93.146,19.8,4.6
2002-09-14T15:04:28.830000Z,12.635,94.903,33.0,3.4
2002-09-14T11:03:38.890000Z,13.111,93.107,33.0,3.4
2002-09-14T09:49:23.140000Z,13.023,93.004,33.0,4.0
2002-09-14T09:19:56.670000Z,13.093,93.203,10.0,4.4
2002-09-14T09:11:07.550000Z,12.975,93.285,54.0,4.5
2002-09-14T07:21:23.580000Z,12.987,93.075,33.0,3.7
2002-09-14T06:56:58.060000Z,13.013,93.199,38.0,4.5
2002-09-14T02:05:22.720000Z,12.9181,91.9496,0.0,4.1
2002-09-14T02:00:01.260000Z,12.895,93.002,33.0,3.3
2002-09-14T01:01:37.520000Z,13.131,93.205,36.3,4.3
2002-09-13T23:44:46.730000Z,13.034,93.229,36.7,4.6
2002-09-13T23:38:39.070000Z,13.046,93.249,33.0,3.8
2002-09-13T23:21:35.590000Z,12.93,93.113,33.0,3.9
2002-09-13T23:16:02.810000Z,13.129,93.296,33.0,4.3
2002-09-13T23:14:08.150000Z,12.956,93.157,37.4,5.1
2002-09-13T22:48:37.660000Z,13.039,93.177,33.0,3.9
2002-09-13T22:39:13.020000Z,13.013,93.082,33.0,4.7
2002-09-13T22:28:29.380000Z,13.005,93.105,21.0,6.5
2002-09-13T22:27:22.990000Z,12.927,93.262,33.0,4.2
2002-09-03T10:04:11.510000Z,9.659,92.464,10.0,3.5
2002-09-01T03:07:56.380000Z,12.153,93.771,152.0,4.6
2002-08-31T01:58:43.620000Z,12.632,95.648,33.0,3.7
2002-08-26T05:57:47.700000Z,10.599,92.841,33.0,3.5
2002-08-18T21:07:17.940000Z,17.581,97.517,20.8,4.4
2002-08-12T18:49:07.300000Z,12.931,93.197,33.0,4.3
2002-08-03T16:45:56.170000Z,10.613,94.409,10.0,3.7
2002-08-03T08:43:06.740000Z,12.537,95.549,33.0,3.6
2002-08-03T04:34:58.350000Z,12.3974,94.9438,0.0,3.2
2002-08-03T04:20:26.030000Z,13.146,95.215,10.0,4.4
2002-08-03T02:19:44.080000Z,12.688,95.576,33.0,4.4
2002-08-03T02:14:13.640000Z,12.451,95.562,33.0,4.4
2002-08-01T15:47:12.030000Z,10.696,94.496,22.2,3.7
2002-08-01T14:28:02.480000Z,10.588,94.039,24.3,3.6
2002-08-01T09:22:29.540000Z,11.114,95.199,100.0,3.4
2002-07-21T14:53:13.800000Z,10.57,93.712,44.4,3.8
2002-07-21T13:02:09.140000Z,9.234,93.66,33.0,4.7
2002-07-09T14:37:22.490000Z,9.724,93.8,33.0,3.6
2002-06-27T12:39:58.810000Z,12.617,93.38,67.0,4.3
2002-06-12T11:48:02.240000Z,12.476,93.853,141.7,4.0
2002-06-05T16:06:40.930000Z,11.114,92.847,82.7,4.5
2002-06-02T11:14:28.370000Z,10.3,92.85,33.0,3.8
2002-05-30T08:39:17.030000Z,9.592,93.319,95.9,4.6
2002-05-30T02:50:45.340000Z,10.88,93.787,195.9,4.3
2002-05-25T12:06:25.870000Z,11.13,92.693,47.1,3.3
2002-05-17T23:05:49.280000Z,11.72,92.358,33.0,4.7
2002-05-05T00:20:47.020000Z,10.5575,92.7849,0.0,4.1
2002-04-27T07:07:53.900000Z,9.9877,92.8821,0.0,3.6
2002-04-19T00:16:52.290000Z,9.928,93.645,55.8,5.0
2002-04-17T23:00:16.510000Z,12.889,93.142,36.1,3.6
2002-03-23T17:04:42.660000Z,13.944,93.402,52.3,3.6
2002-03-22T17:53:04.380000Z,13.89,93.271,33.0,3.3
2002-03-22T13:16:44.320000Z,13.795,93.28,32.9,4.4
2002-03-22T07:28:46.660000Z,13.875,93.043,33.0,3.6
2002-03-22T07:08:02.520000Z,13.6465,92.977,0.0,3.6
2002-03-22T07:00:32.600000Z,17.512,87.989,33.0,3.9
